date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2021-06-10 00:00:00+00:00,126.11,128.19,125.94,127.02,71186421,123.0502685033,125.0798027074,122.8843931116,123.9381897176,71186421,0.0,1.0
2021-06-11 00:00:00+00:00,127.35,127.44,126.1,126.53,53522373,124.260183125,124.3479995088,123.0405111273,123.4600782945,53522373,0.0,1.0
2021-06-14 00:00:00+00:00,130.48,130.54,127.07,127.82,96906490,127.3142418072,127.3727860631,123.9869765975,124.7187797961,96906490,0.0,1.0
2021-06-15 00:00:00+00:00,129.64,130.6,129.39,129.94,62746332,126.4946222247,127.431330319,126.2506878252,126.7873435042,62746332,0.0,1.0
2021-06-16 00:00:00+00:00,130.15,130.89,128.461,130.37,91339351,126.9922483998,127.7142942224,125.3442275965,127.2069106714,91339351,0.0,1.0
2021-06-17 00:00:00+00:00,131.79,132.55,129.65,129.8,96721669,128.5924580608,129.3340186354,126.5043796007,126.6507402405,96721669,0.0,1.0
2021-06-18 00:00:00+00:00,130.46,131.51,130.24,130.71,108953309,127.2947270552,128.3192515333,127.0800647836,127.5386614548,108953309,0.0,1.0
2021-06-21 00:00:00+00:00,132.3,132.41,129.21,130.3,79663316,129.0900842358,129.1974153716,126.0750550575,127.1386090395,79663316,0.0,1.0
2021-06-22 00:00:00+00:00,133.98,134.08,131.62,132.13,74783618,130.7293234007,130.8268971606,128.4265826691,128.9242088442,74783618,0.0,1.0
2021-06-23 00:00:00+00:00,133.7,134.32,133.23,133.77,60214200,130.4561168733,131.0610741841,129.9975202021,130.5244185051,60214200,0.0,1.0
2021-06-24 00:00:00+00:00,133.41,134.64,132.93,134.45,68710998,130.1731529698,131.3733102155,129.7047989227,131.1879200719,68710998,0.0,1.0
2021-06-25 00:00:00+00:00,133.11,133.89,132.81,133.46,70783746,129.8804316903,130.6415070169,129.5877104109,130.2219398497,70783746,0.0,1.0
2021-06-28 00:00:00+00:00,134.78,135.245,133.35,133.41,62111303,131.5099134793,131.9636314624,130.1146087139,130.1731529698,62111303,0.0,1.0
2021-06-29 00:00:00+00:00,136.33,136.49,134.35,134.8,64556081,133.0223067564,133.1784247721,131.0903463121,131.5294282312,64556081,0.0,1.0
2021-06-30 00:00:00+00:00,136.96,137.41,135.87,136.17,63261393,133.6370214432,134.0761033624,132.5734674613,132.8661887407,63261393,0.0,1.0
2021-07-01 00:00:00+00:00,137.27,137.33,135.76,136.6,52485781,133.9395000987,133.9980443546,132.4661363255,133.2857559079,52485781,0.0,1.0
2021-07-02 00:00:00+00:00,139.96,140.0,137.745,137.9,78945572,136.5642342377,136.6032637416,134.4029754578,134.5542147855,78945572,0.0,1.0
2021-07-06 00:00:00+00:00,142.02,143.15,140.07,140.07,108181793,138.5742536899,139.6768371758,136.6715653735,136.6715653735,108181793,0.0,1.0
2021-07-07 00:00:00+00:00,144.57,144.89,142.66,143.535,104911589,141.0623845652,141.3746205966,139.1987257527,140.0524961511,104911589,0.0,1.0
2021-07-08 00:00:00+00:00,143.24,144.06,140.665,141.58,105575458,139.7646535596,140.5647583901,137.2521292444,138.1449291467,105575458,0.0,1.0
2021-07-09 00:00:00+00:00,145.11,145.65,142.6522,142.75,99890800,141.5892828682,142.1161811712,139.1911149995,139.2865421366,99890800,0.0,1.0
2021-07-12 00:00:00+00:00,144.5,146.32,144.0,146.21,76299719,140.9940829333,142.769925362,140.5062141342,142.6625942262,76299719,0.0,1.0
2021-07-13 00:00:00+00:00,145.64,147.46,143.63,144.03,100827099,142.1064237952,143.8822662239,140.1451912229,140.5354862622,100827099,0.0,1.0
2021-07-14 00:00:00+00:00,149.15,149.57,147.68,148.1,127050785,145.5312627647,145.941072556,144.0969284955,144.5067382867,127050785,0.0,1.0
2021-07-15 00:00:00+00:00,148.48,150.0,147.09,149.24,106820297,144.877518574,146.3606397232,143.5212433125,145.6190791486,106820297,0.0,1.0
2021-07-16 00:00:00+00:00,146.39,149.76,145.88,148.46,93251426,142.8382269938,146.1264626996,142.3406008188,144.858003822,93251426,0.0,1.0
2021-07-19 00:00:00+00:00,142.45,144.07,141.67,143.75,121434571,138.9938208571,140.5745157661,138.2327455305,140.2622797347,121434571,0.0,1.0
2021-07-20 00:00:00+00:00,146.15,147.0997,142.96,143.46,96350036,142.6040499703,143.5307079672,139.4914470322,139.9793158312,96350036,0.0,1.0
2021-07-21 00:00:00+00:00,145.4,146.13,144.63,145.53,74993460,141.8722467717,142.5845352183,141.1209288211,141.9990926594,74993460,0.0,1.0
2021-07-22 00:00:00+00:00,146.8,148.195,145.81,145.935,77338156,143.2382794091,144.5994333585,142.2722991869,142.3942663867,77338156,0.0,1.0
2021-07-23 00:00:00+00:00,148.56,148.7177,146.92,147.55,71447416,144.9555775818,145.1094514011,143.3553679209,143.9700826077,71447416,0.0,1.0
2021-07-26 00:00:00+00:00,148.99,149.83,147.7,148.27,72434089,145.375144749,146.1947643315,144.1164432474,144.6726136784,72434089,0.0,1.0
2021-07-27 00:00:00+00:00,146.77,149.21,145.55,149.12,104818578,143.2090072811,145.5898070206,142.0186074114,145.5019906368,104818578,0.0,1.0
2021-07-28 00:00:00+00:00,144.98,146.97,142.54,144.81,118931191,141.4624369804,143.4041548008,139.0816372409,141.2965615888,118931191,0.0,1.0
2021-07-29 00:00:00+00:00,145.64,146.55,144.58,144.685,54323047,142.1064237952,142.9943450095,141.0721419412,141.174594389,54323047,0.0,1.0
2021-07-30 00:00:00+00:00,145.86,146.33,144.11,144.38,70440626,142.3210860668,142.7796827379,140.61354527,140.8769944215,70440626,0.0,1.0
2021-08-02 00:00:00+00:00,145.52,146.95,145.25,146.36,62879961,141.9893352834,143.3846400488,141.7258861319,142.8089548659,62879961,0.0,1.0
2021-08-03 00:00:00+00:00,147.36,148.045,145.18,145.81,64786618,143.784692464,144.4530727188,141.6575845001,142.2722991869,64786618,0.0,1.0
2021-08-04 00:00:00+00:00,146.95,147.79,146.28,147.27,56368271,143.3846400488,144.2042596313,142.730895858,143.6968760802,56368271,0.0,1.0
2021-08-05 00:00:00+00:00,147.06,147.84,146.17,146.98,46397674,143.4919711846,144.2530465112,142.6235647222,143.4139121767,46397674,0.0,1.0
2021-08-06 00:00:00+00:00,146.14,147.11,145.63,146.35,54126813,142.8089548659,143.7568451507,142.3105795615,143.0141682265,54126813,0.22,1.0
2021-08-09 00:00:00+00:00,146.09,146.7,145.52,146.2,48908689,142.7600945419,143.3561904942,142.2030868488,142.8675872546,48908689,0.0,1.0
2021-08-10 00:00:00+00:00,145.6,147.71,145.3,146.44,69023081,142.2812633671,144.3431690382,141.9881014234,143.1021168096,69023081,0.0,1.0
2021-08-11 00:00:00+00:00,145.86,146.72,145.53,146.05,48493463,142.5353370517,143.3757346238,142.2128589136,142.7210062828,48493463,0.0,1.0
2021-08-12 00:00:00+00:00,148.89,149.05,145.84,146.19,73779113,145.4962726836,145.6526257203,142.5157929221,142.8578151898,73779113,0.0,1.0
2021-08-13 00:00:00+00:00,149.1,149.4444,148.27,148.97,58846293,145.7014860442,146.0380359557,144.8904046665,145.5744492019,58846293,0.0,1.0
2021-08-16 00:00:00+00:00,151.12,151.19,146.47,148.535,103558782,147.6754431322,147.7438475857,143.131433004,145.1493643835,103558782,0.0,1.0
2021-08-17 00:00:00+00:00,150.19,151.68,149.09,150.23,92229735,146.7666411065,148.2226787605,145.6917139794,146.8057293657,92229735,0.0,1.0
2021-08-18 00:00:00+00:00,146.36,150.72,146.15,149.8,86325990,143.0239402913,147.2845605405,142.8187269307,146.3855305797,86325990,0.0,1.0
2021-08-19 00:00:00+00:00,146.7,148.0,144.5,145.03,86960310,143.3561904942,144.6265589171,141.2063362401,141.724255674,86960310,0.0,1.0
2021-08-20 00:00:00+00:00,148.19,148.5,146.78,147.44,60549630,144.8122281482,145.1151621567,143.4343670126,144.0793232888,60549630,0.0,1.0
2021-08-23 00:00:00+00:00,149.71,150.19,147.89,148.31,60131810,146.2975819965,146.7666411065,144.5190662044,144.9294929257,60131810,0.0,1.0
2021-08-24 00:00:00+00:00,149.62,150.86,149.15,149.45,48606428,146.2096334134,147.4213694476,145.7503463682,146.0435083119,48606428,0.0,1.0
2021-08-25 00:00:00+00:00,148.36,150.32,147.8,149.81,58991297,144.9783532496,146.8936779488,144.4311176213,146.3953026444,58991297,0.0,1.0
2021-08-26 00:00:00+00:00,147.54,149.12,147.51,148.35,48597195,144.1770439367,145.7210301738,144.1477277424,144.9685811849,48597195,0.0,1.0
2021-08-27 00:00:00+00:00,148.6,148.75,146.83,147.48,55802388,145.2128828047,145.3594637765,143.4832273365,144.118411548,55802388,0.0,1.0
2021-08-30 00:00:00+00:00,153.12,153.49,148.61,149.0,90956723,149.6298560905,149.9914224878,145.2226548694,145.6037653963,90956723,0.0,1.0
2021-08-31 00:00:00+00:00,151.83,152.8,151.29,152.66,86453117,148.3692597324,149.3171500172,147.8415682336,149.1803411101,86453117,0.0,1.0
2021-09-01 00:00:00+00:00,152.51,154.98,152.34,152.83,80313711,149.0337601382,151.4474601418,148.8676350367,149.3464662115,80313711,0.0,1.0
2021-09-02 00:00:00+00:00,153.65,154.72,152.4,153.87,71171317,150.1477755245,151.1933864572,148.9262674255,150.3627609499,71171317,0.0,1.0
2021-09-03 00:00:00+00:00,154.3,154.63,153.09,153.76,57866066,150.7829597359,151.105437874,149.6005398961,150.2552682372,57866066,0.0,1.0
2021-09-07 00:00:00+00:00,156.69,157.26,154.39,154.97,82278261,153.1184832211,153.6754909143,150.870908319,151.437688077,82278261,0.0,1.0
2021-09-08 00:00:00+00:00,155.11,157.04,153.975,156.98,74420207,151.574496984,153.4605054888,150.4653676302,153.4018731001,74420207,0.0,1.0
2021-09-09 00:00:00+00:00,154.07,156.11,153.95,155.49,57305730,150.5582022457,152.5517034632,150.4409374682,151.9458354461,57305730,0.0,1.0
2021-09-10 00:00:00+00:00,148.97,155.48,148.7,155.0,140893235,145.5744492019,151.9360633813,145.3106034526,151.4670042713,140893235,0.0,1.0
2021-09-13 00:00:00+00:00,149.55,151.42,148.75,150.63,102404329,146.1412289599,147.9686050759,145.3594637765,147.1966119574,102404329,0.0,1.0
2021-09-14 00:00:00+00:00,148.12,151.07,146.91,150.35,109296295,144.7438236946,147.6265828082,143.5614038549,146.9229941432,109296295,0.0,1.0
2021-09-15 00:00:00+00:00,149.03,149.44,146.37,148.56,83281315,145.6330815907,146.0337362472,143.0337123561,145.1737945455,83281315,0.0,1.0
2021-09-16 00:00:00+00:00,148.79,148.97,147.221,148.44,68034149,145.3985520357,145.5744492019,143.8653150699,145.056529768,68034149,0.0,1.0
2021-09-17 00:00:00+00:00,146.06,148.82,145.76,148.82,129868824,142.7307783476,145.4278682301,142.4376164038,145.4278682301,129868824,0.0,1.0
2021-09-20 00:00:00+00:00,142.94,144.84,141.27,143.8,123478863,139.6818941325,141.538586443,138.0499593123,140.5222917046,123478863,0.0,1.0
2021-09-21 00:00:00+00:00,143.43,144.6,142.78,143.93,75833962,140.1607253073,141.304056888,139.5255410959,140.6493285469,75833962,0.0,1.0
2021-09-22 00:00:00+00:00,145.85,146.43,143.7001,144.45,76404341,142.5255649869,143.0923447449,140.4246687774,141.1574759161,76404341,0.0,1.0
2021-09-23 00:00:00+00:00,146.83,147.08,145.64,146.65,64838170,143.4832273365,143.7275289563,142.3203516263,143.3073301703,64838170,0.0,1.0
2021-09-24 00:00:00+00:00,146.92,147.4701,145.56,145.66,53477869,143.5711759196,144.1087372038,142.242175108,142.3398957559,53477869,0.0,1.0
2021-09-27 00:00:00+00:00,145.37,145.96,143.82,145.47,74150729,142.0565058769,142.6330576996,140.5418358342,142.1542265248,74150729,0.0,1.0
2021-09-28 00:00:00+00:00,141.91,144.75,141.69,143.25,108972340,138.675371459,141.4506378598,138.4603860336,139.9848281411,108972340,0.0,1.0
2021-09-29 00:00:00+00:00,142.83,144.45,142.03,142.47,74602044,139.5744014198,141.1574759161,138.7926362365,139.2226070873,74602044,0.0,1.0
2021-09-30 00:00:00+00:00,141.5,144.378,141.28,143.66,89056664,138.2747168025,141.0871170496,138.0597313771,140.3854827975,89056664,0.0,1.0
2021-10-01 00:00:00+00:00,142.65,142.92,139.1101,141.9,94639581,139.3985042536,139.662350003,135.939291038,138.6655993942,94639581,0.0,1.0
2021-10-04 00:00:00+00:00,139.14,142.21,138.27,141.76,98322008,135.9685095117,138.9685334028,135.1183398748,138.5287904871,98322008,0.0,1.0
2021-10-05 00:00:00+00:00,141.11,142.24,139.36,139.49,80861062,137.8936062757,138.9978495971,136.1834949371,136.3105317794,80861062,0.0,1.0
2021-10-06 00:00:00+00:00,142.0,142.15,138.37,139.47,83221119,138.7633200421,138.909901014,135.2160605227,136.2909876498,83221119,0.0,1.0
2021-10-07 00:00:00+00:00,143.29,144.215,142.72,143.06,61732656,140.0239164003,140.9278323935,139.4669087071,139.79915891,61732656,0.0,1.0
2021-10-08 00:00:00+00:00,142.9,144.1781,142.56,144.03,58773155,139.6428058734,140.8917734744,139.3105556705,140.7470491948,58773155,0.0,1.0
2021-10-11 00:00:00+00:00,142.81,144.81,141.81,142.27,64452219,139.5548572903,141.5092702486,138.5776508111,139.0271657915,64452219,0.0,1.0
2021-10-12 00:00:00+00:00,141.51,143.25,141.0401,143.23,73035859,138.2844888673,139.9848281411,137.8252995428,139.9652840115,73035859,0.0,1.0
2021-10-13 00:00:00+00:00,140.91,141.4,139.2,141.235,78762721,137.6981649798,138.1769961546,136.0271419005,138.0157570856,78762721,0.0,1.0
2021-10-14 00:00:00+00:00,143.76,143.88,141.51,142.11,69907100,140.4832034455,140.600468223,138.2844888673,138.8708127548,69907100,0.0,1.0
2021-10-15 00:00:00+00:00,144.84,144.895,143.51,143.77,67940334,141.538586443,141.5923327993,140.2389018257,140.4929755103,67940334,0.0,1.0
2021-10-18 00:00:00+00:00,146.55,146.84,143.16,143.445,85589175,143.2096095224,143.4929994013,139.896879558,140.1753834045,85589175,0.0,1.0
2021-10-19 00:00:00+00:00,148.76,149.17,146.55,147.01,76378894,145.3692358413,145.7698904978,143.2096095224,143.6591245028,76378894,0.0,1.0
2021-10-20 00:00:00+00:00,149.26,149.7539,148.12,148.7,58418788,145.8578390809,146.340481361,144.7438236946,145.3106034526,58418788,0.0,1.0
2021-10-21 00:00:00+00:00,149.48,149.64,147.87,148.81,61420990,146.0728245063,146.229177543,144.4995220749,145.4180961653,61420990,0.0,1.0
2021-10-22 00:00:00+00:00,148.69,150.18,148.64,149.69,58883443,145.3008313878,146.7568690417,145.2519710638,146.2780378669,58883443,0.0,1.0
2021-10-25 00:00:00+00:00,148.64,149.37,147.6211,148.68,50720556,145.2519710638,145.9653317936,144.2562953822,145.291059323,50720556,0.0,1.0
2021-10-26 00:00:00+00:00,149.32,150.84,149.0101,149.33,60893395,145.9164714697,147.401825318,145.6136351818,145.9262435344,60893395,0.0,1.0
2021-10-27 00:00:00+00:00,148.85,149.73,148.49,149.36,56094929,145.4571844244,146.3171261261,145.1053900919,145.9555597288,56094929,0.0,1.0
2021-10-28 00:00:00+00:00,152.57,153.165,149.72,149.82,100077888,149.092392527,149.6738303821,146.3073540613,146.4050747092,100077888,0.0,1.0
2021-10-29 00:00:00+00:00,149.8,149.94,146.4128,147.215,124953168,146.3855305797,146.5223394867,143.0755367934,143.859451831,124953168,0.0,1.0
2021-11-01 00:00:00+00:00,148.96,149.7,147.8,148.985,73396551,145.5646771372,146.2878099317,144.4311176213,145.5891072991,73396551,0.0,1.0
2021-11-02 00:00:00+00:00,150.02,151.57,148.65,148.66,68922374,146.6005160051,148.1151860478,145.2617431286,145.2715151934,68922374,0.0,1.0
2021-11-03 00:00:00+00:00,151.49,151.97,149.82,150.39,54511534,148.0370095295,148.5060686395,146.4050747092,146.9620824024,54511534,0.0,1.0
2021-11-04 00:00:00+00:00,150.96,152.43,150.64,151.58,60394616,147.5190900955,148.9555836199,147.2063840222,148.1249581126,60394616,0.0,1.0
2021-11-05 00:00:00+00:00,151.28,152.2,150.06,151.89,65463883,148.0467815942,148.9471189757,146.8528559362,148.6437444233,65463883,0.22,1.0
2021-11-08 00:00:00+00:00,150.44,151.57,150.16,151.41,55020868,147.2247344199,148.3305835949,146.9507186951,148.1740031808,55020868,0.0,1.0
2021-11-09 00:00:00+00:00,150.81,151.428,150.0601,150.2,56573449,147.5868266276,148.1916184773,146.852953799,146.9898637986,56573449,0.0,1.0
2021-11-10 00:00:00+00:00,147.92,150.13,147.85,150.02,65187092,144.7585928968,146.9213598674,144.6900889656,146.8137108327,65187092,0.0,1.0
2021-11-11 00:00:00+00:00,147.87,149.43,147.681,148.96,40999950,144.7096615173,146.2363205554,144.5247009031,145.7763655888,40999950,0.0,1.0
2021-11-12 00:00:00+00:00,149.99,150.4,147.48,148.43,63245197,146.784352005,147.1855893163,144.3279967578,145.2576929669,63245197,0.0,1.0
2021-11-15 00:00:00+00:00,150.0,151.88,149.43,150.37,59222803,146.7941382809,148.6339581474,146.2363205554,147.1562304887,59222803,0.0,1.0
2021-11-16 00:00:00+00:00,151.0,151.488,149.34,149.94,59256210,147.7727658695,148.2503361327,146.1482440725,146.7354206256,59256210,0.0,1.0
2021-11-17 00:00:00+00:00,153.49,155.0,150.99,150.995,88807000,150.2095485649,151.6872762236,147.7629795936,147.7678727315,88807000,0.0,1.0
2021-11-18 00:00:00+00:00,157.87,158.67,153.05,153.71,137827673,154.4959374027,155.2788394735,149.778952426,150.4248466344,137827673,0.0,1.0
2021-11-19 00:00:00+00:00,160.55,161.02,156.5328,157.65,117305597,157.11865934,157.5786143066,153.1873165913,154.2806393332,117305597,0.0,1.0
2021-11-22 00:00:00+00:00,161.02,165.7,161.0,161.68,117467889,157.5786143066,162.158591421,157.5590417548,158.2245085151,117467889,0.0,1.0
2021-11-23 00:00:00+00:00,161.41,161.8,159.0601,161.12,96041899,157.9602790661,158.3419438257,155.6606020958,157.6764770655,96041899,0.0,1.0
2021-11-24 00:00:00+00:00,161.94,162.14,159.64,160.75,69463623,158.4789516881,158.6746772058,156.2281082344,157.3143848577,69463623,0.0,1.0
2021-11-26 00:00:00+00:00,156.81,160.45,156.36,159.565,76959752,153.4585921589,157.0207965811,153.018209744,156.1547111653,76959752,0.0,1.0
2021-11-29 00:00:00+00:00,160.24,161.19,158.7901,159.37,88748217,156.8152847876,157.7449809967,155.3963726469,155.9638787855,88748217,0.0,1.0
2021-11-30 00:00:00+00:00,165.3,165.52,159.92,159.985,174048056,161.7671403856,161.982438455,156.5021239592,156.5657347525,174048056,0.0,1.0
2021-12-01 00:00:00+00:00,164.77,170.3,164.53,167.48,152423003,161.2484677636,166.6602783283,161.0135971424,163.9005485286,152423003,0.0,1.0
2021-12-02 00:00:00+00:00,163.76,164.2,157.8,158.735,136739174,160.2600538992,160.6906500382,154.4274334715,155.3424502668,136739174,0.0,1.0
2021-12-03 00:00:00+00:00,161.84,164.96,159.72,164.02,118023116,158.3810889292,161.4344070055,156.3063984415,160.5144970722,118023116,0.0,1.0
2021-12-06 00:00:00+00:00,165.32,167.8799,164.28,164.29,107496982,161.7867129373,164.2919017012,160.7689402453,160.7787265211,107496982,0.0,1.0
2021-12-07 00:00:00+00:00,171.18,171.58,168.34,169.08,120405352,167.5214706062,167.9129216416,164.7421682547,165.4663526702,120405352,0.0,1.0
2021-12-08 00:00:00+00:00,175.08,175.96,170.7,172.125,116998901,171.3381182015,172.1993104794,167.0517293637,168.4462736773,116998901,0.0,1.0
2021-12-09 00:00:00+00:00,174.56,176.75,173.92,174.91,108923739,170.8292318554,172.9724262743,170.2029101988,171.1717515114,108923739,0.0,1.0
2021-12-10 00:00:00+00:00,179.45,179.63,174.69,175.205,115402731,175.6147207634,175.7908737293,170.956453442,171.46044665,115402731,0.0,1.0
2021-12-13 00:00:00+00:00,175.74,182.13,175.53,181.115,153237019,171.9840124099,178.2374427007,171.7785006163,177.2441356983,153237019,0.0,1.0
2021-12-14 00:00:00+00:00,174.33,177.74,172.21,175.25,139380382,170.6041475101,173.941267587,168.5294570224,171.5044848915,139380382,0.0,1.0
2021-12-15 00:00:00+00:00,179.3,179.5,172.3108,175.11,131063257,175.4679266251,175.6636521428,168.6281026833,171.3674770291,131063257,0.0,1.0
2021-12-16 00:00:00+00:00,172.26,181.14,170.75,179.28,150185843,168.5783884018,177.268601388,167.1006607431,175.4483540733,150185843,0.0,1.0
2021-12-17 00:00:00+00:00,171.14,173.47,169.69,169.93,195923441,167.4823255026,169.7625277839,166.0633154993,166.2981861205,195923441,0.0,1.0
2021-12-20 00:00:00+00:00,169.75,170.58,167.46,168.28,107499114,166.1220331546,166.9342940531,163.8809759768,164.6834505994,107499114,0.0,1.0
2021-12-21 00:00:00+00:00,172.99,173.2,169.12,171.555,91185905,169.2927865414,169.498298335,165.5054977738,167.8884559519,91185905,0.0,1.0
2021-12-22 00:00:00+00:00,175.64,175.86,172.15,173.04,92135303,171.8861496511,172.1014477205,168.4707393671,169.3417179209,92135303,0.0,1.0
2021-12-23 00:00:00+00:00,176.28,176.8499,175.27,175.85,68356567,172.5124713077,173.0701911704,171.5240574433,172.0916614447,68356567,0.0,1.0
2021-12-27 00:00:00+00:00,180.33,180.42,177.07,177.085,74919582,176.4759130413,176.5639895243,173.2855871027,173.3002665165,74919582,0.0,1.0
2021-12-28 00:00:00+00:00,179.29,181.33,178.53,180.16,79144339,175.4581403492,177.4545406299,174.7143833819,176.3095463513,79144339,0.0,1.0
2021-12-29 00:00:00+00:00,179.38,180.63,178.14,179.33,62348931,175.5462168322,176.7695013179,174.3327186224,175.4972854528,62348931,0.0,1.0
2021-12-30 00:00:00+00:00,178.2,180.57,178.09,179.47,59773014,174.3914362777,176.7107836626,174.283787243,175.6342933152,59773014,0.0,1.0
2021-12-31 00:00:00+00:00,177.57,179.23,177.26,178.085,61661433,173.7749008969,175.3994226939,173.4715263445,174.278894105,61661433,0.0,1.0
2022-01-03 00:00:00+00:00,182.01,182.88,177.71,177.83,104701220,178.1200073901,178.9714133921,173.9119087593,174.02934407,104701220,0.0,1.0
2022-01-04 00:00:00+00:00,179.7,182.94,179.12,182.63,99310438,175.8593776605,179.0301310474,175.2917736592,178.726756495,99310438,0.0,1.0
2022-01-05 00:00:00+00:00,174.92,180.17,174.64,179.61,94537602,171.1815377873,176.3193326271,170.9075220625,175.7713011776,94537602,0.0,1.0
2022-01-06 00:00:00+00:00,172.0,175.3,171.64,172.7,96903955,168.3239452288,171.553416271,167.9716392969,169.0089845408,96903955,0.0,1.0
2022-01-07 00:00:00+00:00,172.17,174.14,171.03,172.89,86709147,168.4903119188,170.4182082683,167.3746764679,169.1949237826,86709147,0.0,1.0
2022-01-10 00:00:00+00:00,172.19,172.5,168.17,169.08,106765552,168.5098844706,168.813259023,164.5758015647,165.4663526702,106765552,0.0,1.0
2022-01-11 00:00:00+00:00,175.08,175.18,170.82,172.32,75937685,171.3381182015,171.4359809603,167.1691646743,168.6371060571,75937685,0.0,1.0
2022-01-12 00:00:00+00:00,175.53,177.18,174.82,176.12,74805173,171.7785006163,173.3932361374,171.0836750285,172.3558908936,74805173,0.0,1.0
2022-01-13 00:00:00+00:00,172.19,176.62,171.79,175.78,84505760,168.5098844706,172.8452046878,168.1184334352,172.0231575135,84505760,0.0,1.0
2022-01-14 00:00:00+00:00,173.07,173.78,171.09,171.34,80440780,169.3710767485,170.0659023364,167.4333941232,167.6780510203,80440780,0.0,1.0
2022-01-18 00:00:00+00:00,169.8,172.54,169.405,171.51,90500236,166.170964534,168.8524041266,165.7844066365,167.8444177104,90500236,0.0,1.0
2022-01-19 00:00:00+00:00,166.23,171.08,165.94,170.0,92914792,162.6772640429,167.4236078473,162.3934620422,166.3666900517,92914792,0.0,1.0
2022-01-20 00:00:00+00:00,164.51,169.68,164.18,166.98,91420515,160.9940245906,166.0535292234,160.6710774864,163.4112347343,91420515,0.0,1.0
2022-01-21 00:00:00+00:00,162.41,166.33,162.3,164.415,122848858,158.9389066547,162.7751268018,158.8312576199,160.9010549697,122848858,0.0,1.0
2022-01-24 00:00:00+00:00,161.62,162.3,154.7,160.02,162706686,158.1657908597,158.8312576199,151.393687947,156.5999867181,162706686,0.0,1.0
2022-01-25 00:00:00+00:00,159.78,162.76,157.02,158.98,115798367,156.3651160968,159.2814263107,153.6641039525,155.582214026,115798367,0.0,1.0
2022-01-26 00:00:00+00:00,159.69,164.3894,157.82,163.5,108275308,156.2770396139,160.8760021034,154.4470060233,160.0056107262,108275308,0.0,1.0
2022-01-27 00:00:00+00:00,159.22,163.84,158.28,162.45,121954638,155.8170846472,160.3383441063,154.897174714,158.9780517582,121954638,0.0,1.0
2022-01-28 00:00:00+00:00,170.33,170.35,162.8,165.71,179935660,166.6896371559,166.7092097077,159.3205714142,162.1683776969,179935660,0.0,1.0
2022-01-31 00:00:00+00:00,174.78,175.0,169.51,170.16,115541590,171.0445299249,171.2598279944,165.8871625333,166.5232704659,115541590,0.0,1.0
2022-02-01 00:00:00+00:00,174.61,174.84,172.31,174.01,86213911,170.8781632349,171.1032475802,168.6273197812,170.2909866817,86213911,0.0,1.0
2022-02-02 00:00:00+00:00,175.84,175.88,173.33,174.745,84914256,172.0818751688,172.1210202723,169.6255199215,171.0102779593,84914256,0.0,1.0
2022-02-03 00:00:00+00:00,172.9,176.2399,172.12,174.48,89418074,169.2047100585,172.4732283414,168.4413805394,170.7509416484,89418074,0.0,1.0
2022-02-04 00:00:00+00:00,172.39,174.1,170.68,171.68,82465400,168.9209080578,170.5964968552,167.2453192604,168.2251957501,82465400,0.22,1.0
2022-02-07 00:00:00+00:00,171.66,173.9458,170.95,172.86,77251204,168.2055982203,170.4453999004,167.5098859126,169.3814500079,77251204,0.0,1.0
2022-02-08 00:00:00+00:00,174.83,175.35,171.43,171.73,74829217,171.3118066926,171.8213424673,167.9802266277,168.2741895746,74829217,0.0,1.0
2022-02-09 00:00:00+00:00,176.28,176.65,174.9,176.05,71285038,172.7326276027,173.0951819039,171.3803980469,172.5072560101,71285038,0.0,1.0
2022-02-10 00:00:00+00:00,172.12,175.48,171.55,174.14,90865899,168.6563414056,171.9487264109,168.0978118064,170.6356919147,90865899,0.0,1.0
2022-02-11 00:00:00+00:00,168.64,173.08,168.04,172.33,98670687,165.2463712214,169.5970228357,164.6584453276,168.8621154684,98670687,0.0,1.0
2022-02-14 00:00:00+00:00,168.88,169.58,166.56,167.37,86185530,165.481541579,166.1674551218,163.2082281229,164.0019280795,86185530,0.0,1.0
2022-02-15 00:00:00+00:00,172.79,172.95,170.25,170.97,64286320,169.3128586537,169.469638892,166.8239723698,167.5294834424,64286320,0.0,1.0
2022-02-16 00:00:00+00:00,172.55,173.34,170.05,171.85,61177398,169.0776882961,169.851790723,166.6279970719,168.3917747534,61177398,0.0,1.0
2022-02-17 00:00:00+00:00,168.88,171.91,168.47,171.03,69589344,165.481541579,168.4505673427,165.0797922182,167.5882760318,69589344,0.0,1.0
2022-02-18 00:00:00+00:00,167.3,170.5413,166.19,169.82,82772674,163.9333367253,167.1094103913,162.8456738217,166.4026254793,82772674,0.0,1.0
2022-02-22 00:00:00+00:00,164.32,166.69,162.15,164.98,90457637,161.013304786,163.3356120666,158.8869728034,161.6600232692,90457637,0.0,1.0
2022-02-23 00:00:00+00:00,160.07,166.15,159.75,165.54,90009247,156.8488297048,162.8064787621,156.5352692281,162.2087541034,90009247,0.0,1.0
2022-02-24 00:00:00+00:00,162.74,162.85,152.0,152.58,141147540,159.4650999323,159.5728863461,148.941226433,149.509554797,141147540,0.0,1.0
2022-02-25 00:00:00+00:00,164.85,165.12,160.8738,163.84,91974222,161.5326393255,161.7972059777,157.6364544272,160.5429640709,91974222,0.0,1.0
